1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01091,6.334489393,4.61551E-05,-50362.20932
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01096,6.276824791,4.61192E-05,-50351.84154
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01101,6.219944026,4.60832E-05,-50341.47059
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01106,6.163832955,4.6047E-05,-50331.09679
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01111,6.108477753,4.60107E-05,-50320.72045
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01116,6.053864905,4.59742E-05,-50310.34189
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01121,5.999981195,4.59376E-05,-50299.96143
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01126,5.946813702,4.59008E-05,-50289.57938
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01131,5.894349788,4.58639E-05,-50279.19604
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01136,5.842577093,4.58268E-05,-50268.81171
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01141,5.791483529,4.57896E-05,-50258.4267
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01146,5.741057269,4.57523E-05,-50248.04131
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01151,5.691286743,4.57148E-05,-50237.65583
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01156,5.642160631,4.56771E-05,-50227.27057
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01161,5.593667855,4.56393E-05,-50216.88581
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01166,5.545797576,4.56014E-05,-50206.50183
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01171,5.498539184,4.55633E-05,-50196.11894
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01176,5.451882295,4.55251E-05,-50185.73741
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01181,5.405816745,4.54868E-05,-50175.35752
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01186,5.360332582,4.54483E-05,-50164.97955
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01191,5.315420065,4.54096E-05,-50154.60379
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01196,5.271069653,4.53709E-05,-50144.23049
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01201,5.227272006,4.5332E-05,-50133.85994
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01206,5.184017976,4.52929E-05,-50123.49241
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01211,5.141298603,4.52537E-05,-50113.12815
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01216,5.099105112,4.52144E-05,-50102.76744
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01221,5.057428907,4.5175E-05,-50092.41053
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01226,5.016261565,4.51354E-05,-50082.05769
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01231,4.975594838,4.50957E-05,-50071.70916
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01236,4.935420639,4.50558E-05,-50061.36521
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01241,4.895731048,4.50158E-05,-50051.02608
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01246,4.856518302,4.49757E-05,-50040.69202
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01251,4.817774793,4.49355E-05,-50030.36328
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01256,4.779493063,4.48951E-05,-50020.0401
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01261,4.741665803,4.48546E-05,-50009.72272
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01266,4.704285848,4.4814E-05,-49999.41138
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01271,4.667346173,4.47732E-05,-49989.10632
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01276,4.63083989,4.47323E-05,-49978.80777
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01281,4.594760246,4.46913E-05,-49968.51596
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01286,4.55910062,4.46502E-05,-49958.23113
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01291,4.523854516,4.4609E-05,-49947.95348
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01296,4.489015566,4.45676E-05,-49937.68326
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01301,4.454577522,4.45261E-05,-49927.42067
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01306,4.420534257,4.44844E-05,-49917.16595
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01311,4.38687976,4.44427E-05,-49906.9193
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01316,4.353608134,4.44008E-05,-49896.68094
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01321,4.320713593,4.43589E-05,-49886.45108
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01326,4.28819046,4.43168E-05,-49876.22993
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01331,4.256033164,4.42745E-05,-49866.0177
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01336,4.22423624,4.42322E-05,-49855.81458
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01341,4.192794323,4.41897E-05,-49845.62079
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01346,4.161702148,4.41472E-05,-49835.43653
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01351,4.130954546,4.41045E-05,-49825.26198
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01356,4.100546445,4.40617E-05,-49815.09735
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01361,4.070472865,4.40188E-05,-49804.94282
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01366,4.040728918,4.39758E-05,-49794.79859
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01371,4.011309803,4.39326E-05,-49784.66485
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01376,3.982210807,4.38894E-05,-49774.54177
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01381,3.953427303,4.3846E-05,-49764.42955
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01386,3.924954747,4.38026E-05,-49754.32837
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01391,3.896788675,4.3759E-05,-49744.2384
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01396,3.868924705,4.37153E-05,-49734.15982
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01401,3.841358532,4.36715E-05,-49724.09281
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01406,3.814085928,4.36276E-05,-49714.03753
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01411,3.787102737,4.35836E-05,-49703.99416
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01416,3.760404881,4.35395E-05,-49693.96286
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01421,3.733988349,4.34953E-05,-49683.94381
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01426,3.707849204,4.3451E-05,-49673.93715
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01431,3.681983576,4.34066E-05,-49663.94306
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01436,3.65638766,4.33621E-05,-49653.9617
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01441,3.631057722,4.33175E-05,-49643.99321
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01446,3.605990087,4.32728E-05,-49634.03776
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01451,3.581181147,4.3228E-05,-49624.0955
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01456,3.556627355,4.3183E-05,-49614.16658
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01461,3.532325224,4.3138E-05,-49604.25114
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01466,3.508271325,4.30929E-05,-49594.34933
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01471,3.484462291,4.30477E-05,-49584.4613
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01476,3.460894809,4.30024E-05,-49574.58719
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01481,3.437565621,4.2957E-05,-49564.72714
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01486,3.414471527,4.29116E-05,-49554.88129
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01491,3.391609378,4.2866E-05,-49545.04977
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01496,3.368976079,4.28203E-05,-49535.23272
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01501,3.346568585,4.27746E-05,-49525.43026
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01506,3.324383902,4.27287E-05,-49515.64254
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01511,3.302419087,4.26828E-05,-49505.86967
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01516,3.280671243,4.26368E-05,-49496.11179
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01521,3.259137522,4.25906E-05,-49486.36902
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01526,3.237815123,4.25444E-05,-49476.64148
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01531,3.216701288,4.24981E-05,-49466.92929
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01536,3.195793308,4.24518E-05,-49457.23256
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01541,3.175088514,4.24053E-05,-49447.55143
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01546,3.154584283,4.23588E-05,-49437.886
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01551,3.134278032,4.23121E-05,-49428.23638
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01556,3.114167221,4.22654E-05,-49418.60268
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01561,3.094249349,4.22186E-05,-49408.98502
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01566,3.074521957,4.21718E-05,-49399.38351
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01571,3.054982623,4.21248E-05,-49389.79824
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01576,3.035628965,4.20778E-05,-49380.22932
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01581,3.016458638,4.20307E-05,-49370.67686
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01586,2.997469332,4.19835E-05,-49361.14095
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01591,2.978658777,4.19362E-05,-49351.62169
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01596,2.960024736,4.18889E-05,-49342.11919
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01601,2.941565007,4.18415E-05,-49332.63353
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01606,2.923277423,4.1794E-05,-49323.1648
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01611,2.905159851,4.17464E-05,-49313.71311
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01616,2.887210188,4.16988E-05,-49304.27854
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01621,2.869426367,4.16511E-05,-49294.86118
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01626,2.851806351,4.16033E-05,-49285.46111
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01631,2.834348135,4.15554E-05,-49276.07842
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01636,2.817049743,4.15075E-05,-49266.7132
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01641,2.799909231,4.14595E-05,-49257.36552
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01646,2.782924682,4.14114E-05,-49248.03548
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01651,2.766094212,4.13633E-05,-49238.72313
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01656,2.749415961,4.13151E-05,-49229.42857
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01661,2.7328881,4.12668E-05,-49220.15187
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01666,2.716508825,4.12185E-05,-49210.8931
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01671,2.700276362,4.11701E-05,-49201.65234
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01676,2.68418896,4.11216E-05,-49192.42965
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01681,2.668244897,4.10731E-05,-49183.22511
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01686,2.652442475,4.10245E-05,-49174.03878
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01691,2.63678002,4.09759E-05,-49164.87073
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01696,2.621255885,4.09272E-05,-49155.72103
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01701,2.605868446,4.08784E-05,-49146.58973
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01706,2.590616103,4.08296E-05,-49137.47691
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01711,2.575497279,4.07807E-05,-49128.38262
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01716,2.560510419,4.07317E-05,-49119.30693
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01721,2.545653993,4.06827E-05,-49110.24988
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01726,2.530926492,4.06336E-05,-49101.21154
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01731,2.516326427,4.05845E-05,-49092.19196
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01736,2.501852333,4.05353E-05,-49083.1912
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01741,2.487502765,4.04861E-05,-49074.20931
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01746,2.473276299,4.04368E-05,-49065.24634
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01751,2.459171529,4.03874E-05,-49056.30233
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01756,2.445187074,4.0338E-05,-49047.37735
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01761,2.431321567,4.02886E-05,-49038.47143
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01766,2.417573664,4.02391E-05,-49029.58463
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01771,2.403942038,4.01895E-05,-49020.71698
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01776,2.390425382,4.01399E-05,-49011.86853
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01781,2.377022406,4.00902E-05,-49003.03932
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01786,2.36373184,4.00405E-05,-48994.2294
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01791,2.35055243,3.99908E-05,-48985.43881
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01796,2.337482939,3.9941E-05,-48976.66757
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01801,2.324522149,3.98911E-05,-48967.91574
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01806,2.311668858,3.98412E-05,-48959.18334
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01811,2.29892188,3.97913E-05,-48950.47042
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01816,2.286280046,3.97413E-05,-48941.777
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01821,2.273742203,3.96912E-05,-48933.10312
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01826,2.261307213,3.96411E-05,-48924.44881
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01831,2.248973954,3.9591E-05,-48915.8141
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01836,2.23674132,3.95408E-05,-48907.19902
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01841,2.224608219,3.94906E-05,-48898.60361
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01846,2.212573574,3.94404E-05,-48890.02787
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01851,2.200636322,3.93901E-05,-48881.47186
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01856,2.188795417,3.93398E-05,-48872.93558
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01861,2.177049823,3.92894E-05,-48864.41906
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01866,2.16539852,3.9239E-05,-48855.92232
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01871,2.153840502,3.91885E-05,-48847.4454
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01876,2.142374776,3.9138E-05,-48838.9883
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01881,2.131000361,3.90875E-05,-48830.55105
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01886,2.119716291,3.90369E-05,-48822.13367
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01891,2.108521611,3.89863E-05,-48813.73618
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01896,2.097415381,3.89357E-05,-48805.35859
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01901,2.086396669,3.8885E-05,-48797.00092
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01906,2.07546456,3.88343E-05,-48788.66318
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01911,2.064618147,3.87836E-05,-48780.34539
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01916,2.053856538,3.87328E-05,-48772.04757
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01921,2.043178852,3.8682E-05,-48763.76971
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01926,2.032584216,3.86311E-05,-48755.51185
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01931,2.022071774,3.85802E-05,-48747.27398
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01936,2.011640675,3.85293E-05,-48739.05612
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01941,2.001290084,3.84784E-05,-48730.85828
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01946,1.991019175,3.84274E-05,-48722.68046
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01951,1.98082713,3.83764E-05,-48714.52267
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01956,1.970713145,3.83254E-05,-48706.38492
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01961,1.960676426,3.82744E-05,-48698.26721
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01966,1.950716185,3.82233E-05,-48690.16955
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01971,1.94083165,3.81722E-05,-48682.09194
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01976,1.931022054,3.8121E-05,-48674.03439
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01981,1.921286642,3.80699E-05,-48665.99689
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01986,1.911624668,3.80187E-05,-48657.97945
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01991,1.902035394,3.79675E-05,-48649.98207
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.01996,1.892518094,3.79162E-05,-48642.00475
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02001,1.883072049,3.7865E-05,-48634.04749
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02006,1.87369655,3.78137E-05,-48626.11029
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02011,1.864390894,3.77624E-05,-48618.19314
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02016,1.855154392,3.7711E-05,-48610.29604
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02021,1.845986359,3.76597E-05,-48602.419
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02026,1.836886119,3.76083E-05,-48594.56199
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02031,1.827853007,3.75569E-05,-48586.72503
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02036,1.818886364,3.75055E-05,-48578.90809
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02041,1.809985539,3.7454E-05,-48571.11119
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02046,1.801149889,3.74026E-05,-48563.3343
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02051,1.79237878,3.73511E-05,-48555.57743
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02056,1.783671585,3.72996E-05,-48547.84056
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02061,1.775027684,3.72481E-05,-48540.12368
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02066,1.766446465,3.71965E-05,-48532.42679
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02071,1.757927324,3.7145E-05,-48524.74987
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02076,1.749469664,3.70934E-05,-48517.09292
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02081,1.741072893,3.70418E-05,-48509.45592
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02086,1.73273643,3.69902E-05,-48501.83885
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02091,1.724459697,3.69386E-05,-48494.24172
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02096,1.716242126,3.6887E-05,-48486.66449
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02101,1.708083154,3.68353E-05,-48479.10717
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02106,1.699982226,3.67837E-05,-48471.56973
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02111,1.691938792,3.6732E-05,-48464.05216
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02116,1.683952309,3.66803E-05,-48456.55445
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02121,1.676022241,3.66286E-05,-48449.07657
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02126,1.668148057,3.65769E-05,-48441.61851
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02131,1.660329235,3.65251E-05,-48434.18026
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02136,1.652565256,3.64734E-05,-48426.7618
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02141,1.644855608,3.64216E-05,-48419.3631
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02146,1.637199786,3.63699E-05,-48411.98415
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02151,1.629597289,3.63181E-05,-48404.62494
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02156,1.622047625,3.62663E-05,-48397.28543
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02161,1.614550304,3.62145E-05,-48389.96561
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02166,1.607104843,3.61627E-05,-48382.66546
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02171,1.599710766,3.61109E-05,-48375.38496
1/5000000,1/100000000,300,38729.83346,173205.0808,10000,500000,10,1,0,0.02176,1.5923676,3.60591E-05,-48368.12409
