"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.18,0,0.1,0.050265482457436686,2.4448300240161705056132266972784648765673778202178412879322689221296452221780871240046095347726466177160128239194783772539348298362479838193004747367995672244987624952589061252305679617608060840966287021239119775275657879416704584509647103982326684297817933303041590800147700335304558346246710796113429753514506713652132015644065173734771999249713771e-6,-30304.242876631293363639007935159816224894919968059247628052255474326144579533949220218168309139962311047691451640134858343759741628708184911443809284466179196567545374679207149394255033026021966519122293850448634481691451587709008124313023597837127831641745677942509109814730760564045497333035933536712619214019071163489179839446404438244518464357479
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.19,0,0.1,0.050265482457436686,2.4448300240161705056126369973509051481780003969388962581322497018974757114106678682132291450869427428030071459470917242080749585732252899773854798523760112797382230799672109823403852480758975164749148799260207217845071275346643370428929300939546911663086504481740707244034943464588921719153159312159813916843939799246747090417241883156326463510323496e-6,-30561.058494229863888014654619801409516743895488866499290975412896473295117720045932546538003379194850615570825074227437273481306181087458530356312307508126119776423011222740926711538359630887411401868122968841157888437511543034221082426470456003632689260871758948804281267800187738025494597853035939072607771756677126616735629382841361947385307044944
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.2,0,0.1,0.050265482457436686,2.4448300240161705056120619784080633009445752490275493545044180368849751480803205737776481616731322859242997236354933325182589023584808067668627708031185669058021241347012669864919721879507796087485808550431207672126054826003116210837502114716384399035906889036604196618666442779744979112475991391589102089504327025607269709648071146720426046442514713e-6,-30817.874111828434412390271337725258881057420409718035347287326888875386932825126999963788561859500785965039527688350979259202087318185177310745251100907466067928410591814662659901375401561104669488334386311037081204666953180800777696602453156713301600804351759995112566364367377028020338612240320990979757827876347483207739406141192398805887763163721
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.21,0,0.1,0.050265482457436686,2.4448300240161705056115011571392101722615001034550119760976728215285292332810946959814955813275977792894802322368156094795039164737409667723106895802842076410116253896413335753990957345731835955055508407627702953114621385053355698120056718127238408664716804939228399343007851065719283081880375602818464647242206814577992819611539522000038390181940287e-6,-31074.689729427004936765858831907837307775071832227160924175109133634560396551008873945765680367633940177799468674504528784454949878186068597313827507200975330071045583991354787077336608653077329727258260809943098797063957486616724906343313349078976866673836442937954697489598043584553565761783575105202739302706498391780574637355865534274758928809718
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.22,0,0.1,0.050265482457436686,2.4448300240161705056109540699599141090286066487686737391165072836315280935825431019108637231922625379311754018961446650150899152953517733975232237122528131160169731681838700264808591986977170575542884485087894618909512615161305743275096024545837111440767558159157132870383940221611197453166313616951835871311261828445677114114813906770839411951645498e-6,-31331.505347025575461141417820965733426510516919395246670553278681812364443899679864434160768039047238812015741657860987365790403790806370675813159088609281619111106002236212457644445737161717780598053828252936567257752799511883918533860348531464733501180063537685593688430354600519058303547850561269195316345585300334003865400945337614732658947197657
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.23,0,0.1,0.050265482457436686,2.4448300240161705056104202720537159054598690531791635016560736437136324864027649813807060688719979877174656818749738037728562360120024245496075664438432202143211646806458670100185217112241262556255470321380221880697745083399159029578384659685819369946831947698275490720719115039431494251288777166165503781358830051782949682017610883828181767691533394e-6,-31588.320964624145985516949000145890708190778420920115299891463304407725064944409911946720362004770411798948212649629322975284358208607102692410103433834467417863282710682906092994084946876091453999799081317204623560379417594763675369345391335146243535070138847141410363810188575972784436612236444967433145947201775856773364955858665871157068942701801
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.24,0,0.1,0.050265482457436686,2.4448300240161705056098993364676830864229612836407704922347089052124423379976744823831205607069219824497347098096204179409284371605050996389101432742383148822177992017991509345485283872113274614831177450680690050849219155536615196081435768632661720054631556927550814691566776859419255349439944612385136826341130283660425144583528656545084602465886551e-6,-31845.136582222716509892453042267931866616180856001147706391755714350630863995665980236940116492305569960830747869706569212679078975186789768492193556652324230915354697999458300813850664594190473419921121665759393806977581926644510680247408025421760196388888590779432669165311019358238080537854234306363641576234698281040085956383228453032779710205201
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.25,0,0.1,0.050265482457436686,2.4448300240161705056093908532584091653241761712392978641831884837567141435017891629668952403042724160974186115350337063828459772826844196172455432918646616156456082730200656310093944743562901791428789443354762755255005615608243280657136246070820789704513954113365608480876941271072114571706031968309957552015463345824489182305255974290904571717416358e-6,-32101.952199821287034267930598621251688745419239203940309803005878125347583212811942805115829114677516175208363746627711331134682679627227292681192491852598232013598948089874080926213850845600566695654314689650819995399485292294545771369669515644244807000725765520393970125926892769983249493517899203404333321184228435849046930713446443610504747706621
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.26,0,0.1,0.050265482457436686,2.4448300240161705056088944286852678349554067767733991126050160345947987611163909020086990190147145772274908851132539906652935762967218170781169225396374474008918670375949649030319901715960065815889808718593148458658755782185210472121159626678724506906281560257203640328987698475064751213733564535445323936731797845321049958678338612700780628008603626e-6,-32358.767817419857558643382299819391158776576876983757640001148644446597412584646141798360904256296468340223291769572162772232409719129305792679214699956185067974696140699074270587435281097567473753746854852985712784814065563858552021125316558655811968780181550422634107703325156712397830586353538519731303835235993546050367310500070042746062272507845
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.27,0,0.1,0.050265482457436686,2.4448300240161705056084096844479572171568090692054745064786385260401486422734356329967312701565095877118010956811758608121743657176387367683193690168347614406108622425648036703769904584594182795961681276824719405412068529057735455788109295241773360215622457918638876794487682943619061418283754341812158890802271907483583487776010564373274567132259603e-6,-32615.583435018428083018808756614047450381795831456289190773732343122983029813062321565676829352344062627420873425333629716104751996011655585778198274991339725491469027208433847808859249119650884357151276398452015203869249283105644571981307392971419099555350834575802064128948824688317126198134832554765962118833462139443313802578593509774680227450022
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.28,0,0.1,0.050265482457436686,2.4448300240161705056079362569655769428404605916433654100640415446465847454883227416542547129644988473493174289744311912478197328147127396984143495215891463997372856947295464838906936174868021063765030428767764668392989393959486802186014848717911070358482351627847998444288294693316349959651147083276454020519489436672921503148876603488479855053701862e-6,-32872.399052616998607394210560670927200555947173089827789983599448819683375176613873006050296865955639558109617518855737021272347771049076515599659644343822935610472439038168706878564869075133962133413905201643272278254086889189909586389718097490724999979203765263819474446132146273387891049256122539405372316493133527374607176311487937405289416533627
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.29,0,0.1,0.050265482457436686,2.4448300240161705056074737966946724461076475514254124132443052702259676590499643218675797042006451516508691948281241440577603642583159367743068856390235782650710281748954434581869047096473339289240625986902672844708858737311839470775883071748839253756052686311338049140003643735686110393698280442012531278462002146131559617104752160085733343426673095e-6,-33129.214670215569131769588285309513584681642120825642101782139218611497037595198123252542125395562450258478321017796616552103974927082530317786930310853025414793772346319552730943408357685382718122481845017634852783125052671368437177226322196519940587541751090647513544252122856890726550172560014983220266434789589538975317772998621152179266252406412
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.3,0,0.1,0.050265482457436686,2.4448300240161705056070219674838577862755944168382266933101385010030974740494508926370636729737169548177970112841634711891777636233676124011592412896684808025781386020841399079611214881804559464739718131889569183050589705313590062269839872808336714617544277281884857056239589244220232433067790255830635979546311828443985460439396513527766071517730825e-6,-33386.030287814139656144942486208690295822011869654878954402433644427905377791437313154836411558734972531147832576516249785582288394294407275381479306791916538479044685656773100022261824848559378498459521010228198225136296256975368034024239120605362173032309831812313851263123139558758997781228281985238458566316649255419221293675664877440602768303048
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.31,0,0.1,0.050265482457436686,2.4448300240161705056065804459627917876951419044323894065343475123484573855378225494135130733441001666019808663574443899318535686390776653491657365073073645079390419102532906189044764446470916956626719878025354103929902737116313710174665789024400226569337487502479828207617317958321070875201740881004682619564429256276530166702215197426615835573897768e-6,-33642.845905412710180520273702080046868473360070463554854110972051743390926128993575277885252308948293719973337847423677793740940019270014578562271956847233875866939723989884581552732979193988051749625530694914335823973565571002799533617385435295855883475976155912797550969347422882790575646734800306843901005350944300655791803112130260380697119104877
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.32,0,0.1,0.050265482457436686,2.4448300240161705056061489209634334261599783478941087673412754265913610255042626963435043364777913526408746560806772710161125538695803290701353173278467099503286892582193977997386008453031104008206028077868655969423897822879919959300639491850580893392183062380871464915924585752629310259405697454613226294036862137483073577020334651690880433266604418e-6,-33899.661523011280704895582455310579214874512898693821132353453655320202515871862186600489563130554924691215258224612463895293921375432676118378151967331011832238760301038189159848557083115127234330709606146162515288936029857377148759850311113375006541928621218201711249900066784332634965283946085275303093483407048686525124830186543494197633796005426
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.33,0,0.1,0.050265482457436686,2.4448300240161705056057270929716422089649362351649513013913581948780246334882894245974750405285460750232174328825218312690893919815848050002433207287621863737900354044286452054625783239906764826557971268958318367949427933186262848449670766316874611157276735681770337328429272726440917962258787665276396574973317424788497302333708333522596641629366331e-6,-34156.477140609851229270869252576396152159356313754439007730392377630051033347222990989307781593806690186895453515738701335282705281109057644206690095051125484180698236423431330133439982233702312722413931780702423943198932003817851493719101290874887551284751124616240370673203189418761125499326967941909213730028396175817833423349635573988273967081863
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.34,0,0.1,0.050265482457436686,2.4448300240161705056053146736073187190656099550502936150105999726901618518114171741154128229412356925057761208947943299596537307765561634503426043168808931359955481907018818502400612903433289584543662290732837281817962552271562816650066209131338603542436541002629492666469492306258166185424207908407845489073847439450052457255069078275902765547311148e-6,-34413.292758208421753646134585428946532771199985545210455090765985156132798003468001800476126453744591296619028768284597033638846741813555352072091778986766326354354543748518338726708346202931325302461789702867643596004546649915296144842401288626009314829204764892100858011137354690713414711270232847447986094152782710494939087271969942782837459295467
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.35,0,0.1,0.050265482457436686,2.4448300240161705056049113851314003661395561361327500209223321819748756202810610903584286127738204450914110856186541301560127259836625385786126798473296762858634045597757791841609775830274673285088757161944954093028435909099694755126556305230162343090480026193027248842841501661682378760873513583441375452652101489460275732769107438405550320009724232e-6,-34670.108375806992278021378930855191835747613913935070732064734821957149333198793923068009011524866752270072309121055490416754213423215386305677684571467540940398952509800602906737416854259234308577043838533947282981691534532947241422184532933754089318300954041216587176256691369044207360336165232599468703548582816132237497792417594433026437388240082
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.3599999999999999,0,0.1,0.050265482457436686,2.4448300240161705056045169599781384869504869358717087686008048639675437217311114377916635052735672177776017862817042093362741320266988783083993840432453058871217181657666565989947269258865427914899702484046555815714543628715497350609889168534001603945718228625939481130083051942213169726492963885573897496172878588171495409387521151023686215309548391e-6,-34926.923993405557099944367926567156580422040515005440132738951815198463483539152928049524591089525130085182030141617048928169638393547648115793541678283205942168366404613388804835910216680944742394457693947886543986717135055559574084386647139820798685654219310038778971763457213240327917249742244551767864057676005740662989149678633758657361835376401
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.37,0,0.1,0.050265482457436686,2.4448300240161705056041311403111858801298984609164367918221160343898472252292389128837036600420487965487877475505780099744533808606897255812905821994951578503566734594605972602213056129522612182117718488845810481351622461473460424587416384705371120026725101292051769779661458348796747075632185253839501846544489970951718792917344453215799895250085424e-6,-35183.739611004133326771806497743480062311154219981603424871791480978124576381413078439414414210471202043657508710664349231002064766492882346493623104832181666745162037086596244829004540188367577199982315068283991584743205380029705762387448743553912431805315108011191932502227050944719649982481760919441632528109806736961218425418383907443425639689482
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.38,0,0.1,0.050265482457436686,2.444830024016170505603753677602119685987674850400258073032822806333464945496078840525449674203683360187182308560226134521672650893664149136969926364439139696879895020955879485435900155674404445203824314783184749725369860638291642438135985992665965418961557793593383303501838063775292315789500228026617114865471723150792650087622112610967093067049634e-6,-35440.555228602698148694755779814167963534584351914991518991213734311710436847176256996982234947310033690850631462513888591442637659611095782275172564712309539721859827781418945331446176721964979739307640398300996824753865997767072036536810847615839527524869409405231581513621906416020398517930402275013395844111115265470933314385796843124981060045489
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.3900000000000001,0,0.1,0.050265482457436686,2.4448300240161705056033843322301126943822486047439087031534398331147724409491626180078358767488830232373844230008071292146696118642273323945908912906329764803376030257993338576555881165623455130566133061148468818586657481752317231864335300659583528646076866404882497073316499424109613886510937106996129679502191112341820330732757846106804296512967897e-6,-35697.370846201274375522155497617829499062507943671631609397602683918439563349466388037288045754653914341801696952487831444609482124230408911349239954571573850327617739893066782059992988530584195994740451805237378059243911107399798689943175716880169848614260538683322711403110064496603778133776435790460713263570760042401054494525314086825696140614307
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.4,0,0.1,0.050265482457436686,2.4448300240161705056030228731015494192886775810259042950287843877154152843732497265054054259507092849914720328124798172588392774077227892190998831380145324568098902385536815097385935670032519225678806742627408661484971729097074191087914714352026779588527081776096831409396931984785827990976450743738665093803572029209195403390014093977856489369362693e-6,-35954.186463799839197445066761915662315135638396377226426870952405275465044128683550597447728146333180112740159662315440167017050372682665473680669655173090444534498511255115286928460295404716793937816521458420193324118224231397787907238975657605744825263863933170617524064539982845792047849373769266413710342054761904674307048336451460747012324060369
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.4100000000000001,0,0.1,0.050265482457436686,2.4448300240161705056026690772884588514100431976246439650335663065056426369929620215007084223663916570155024414601533541948557748482192380586709878416166950610689090984021675342620016986677955259426345692838566288222444813476373264496511002734711227293270930335589532261189109235890080180991201916667390201770648610226483625915570451462851489466268434e-6,-36211.002081398415424272429273755429030677166297373888231742062524694338790492103309777230679762040211299676754961844985154880341609350151522777030823730363778325427251488421865680921224521852198902184997786079929246645975513494431463889736940262520735393322479518645752171252536318671878772820307835673305061174315035561548895148870657684309772683464
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.42,0,0.1,0.050265482457436686,2.4448300240161705056023227296847080643198666611804774104286179719695309949709559088943238877043271735096808574286517608725776857265359577476488565722988763967427515497789617382791509276284961863698321646924307737183925986795456219607329627455698536626414761453972232056479345062392583610432146270080202901997138779910495191797367986017394922323433117e-6,-36467.817698996980246195304120948210777404791619580730609777880769882918475237367682389004539128822929562587452199006452212035830315559076767068692887269165452942813905360655190762689818479726525730963243687394287789710864239313994396355367527389621537019208395886200423377958340802403167772635144920825135460291676223673207656510861549037174150171441
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.43,0,0.1,0.050265482457436686,2.4448300240161705056019836226789660671268394481052323864248568306033636742716363507843700582552184590956348204729976724134308428080801088776234002584653316212343435789266868131018338763322685112310749630900245321090503092876058556562072621394075457361543280024778922167315050336694823213600965263628954826819742232108373046334893906154164698283206436e-6,-36724.63331659555077057039615715107277236596075455449177497203134234151479947594048807644844727370086377925196622646527079618507344149356332300901307792993791744030858584832432158239448955927627129558369148565389196446754561885513555099619958647816606714171040622224811199941745912304541702446391229225649865250452502844826375536865310099258386463928
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.44,0,0.1,0.050265482457436686,2.4448300240161705056016515558435099186244468179075126191719195719419871751257920308407281347449797540920877098185345098006979756728032598022988944782437177795610607054022379395939586645490990300016243172676752213689268615012392463292218601791497170595811876851465529324921081961339617669164573873421366175635815591186945945337885402582558409461489019e-6,-36981.448934194121294945470924539686095733711118322522452868957068653260636422975558268062522230655843088285505090825382158193264280914559876049941403360015676561574681740431901854673916725707632879314992060928212691198970021825939802904253840692462726737322578441422428225669723109563127057711780531648879803121733868441266544715913909756675180266474
"3/10000000","1/12500000",200,25819.888974716112,50000.,0,500000,6.594575734168332,10,1.45,0,0.1,0.050265482457436686,2.4448300240161705056013263356380017648848185255046189477414828252251990900103965602773968595406770542797164402007022655120266568329590348517596227780795391241944536165761327225303501978529671756580422966635595607690537765390764985342788674094349168708244100425404221990042249765484688150749574080534302201093929302035988897134134435909345169899664448e-6,-37238.26455179269181932052878039986278898961410782433551881526289633795199120284132167569317754239654512147913374838246067293317181400444596696410649548758566228737360878290096443541855750387927582582002449474666514195667493069381926847796578183211046749804416217929078524930828923987559234012044425162076568756525267550174920859501010663744853739351
